"Base","Style","Variant","ChangedEntries","Mask","BaseStyle"
"µµµÏ_³²","11","orange","14","8_vs_9","9"
"µµµÏ_³²","12","gold","14","8_vs_9","9"
"µµµÏ_³²","13","green","14","8_vs_9","9"
"µµµÏ_³²","14","teal","14","8_vs_9","9"
"µµµÏ_³²","15","blue","14","8_vs_9","9"
"µµµÏ_³²","16","purple","14","8_vs_9","9"
"µµµÏ_³²","17","pink","14","8_vs_9","9"
"µµµÏ_³²","18","dark","14","8_vs_9","9"
"µµµÏ_³²","19","white","14","8_vs_9","9"
"µµµÏ_³²","20","brown","14","8_vs_9","9"
"µµµÏ_¿©","10","red","30","8_vs_9","9"
"µµµÏ_¿©","11","orange","30","8_vs_9","9"
"µµµÏ_¿©","12","gold","30","8_vs_9","9"
"µµµÏ_¿©","13","green","30","8_vs_9","9"
"µµµÏ_¿©","14","teal","30","8_vs_9","9"
"µµµÏ_¿©","15","blue","30","8_vs_9","9"
"µµµÏ_¿©","16","purple","30","8_vs_9","9"
"µµµÏ_¿©","17","pink","30","8_vs_9","9"
"µµµÏ_¿©","18","dark","30","8_vs_9","9"
"µµµÏ_¿©","19","white","30","8_vs_9","9"
"µµµÏ_¿©","20","brown","30","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","10","red","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","11","orange","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","12","gold","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","13","green","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","14","teal","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","15","blue","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","16","purple","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","17","pink","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","18","dark","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","19","white","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_³²","20","brown","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","10","red","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","11","orange","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","12","gold","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","13","green","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","14","teal","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","15","blue","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","16","purple","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","17","pink","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","18","dark","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","19","white","49","8_vs_9","9"
"µÎ²¨ºñ´ÑÀÚ_¿©","20","brown","49","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","10","red","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","11","orange","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","12","gold","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","13","green","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","14","teal","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","15","blue","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","16","purple","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","17","pink","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","18","dark","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","19","white","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_³²","20","brown","82","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","10","red","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","11","orange","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","12","gold","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","13","green","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","14","teal","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","15","blue","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","16","purple","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","17","pink","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","18","dark","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","19","white","48","8_vs_9","9"
"µÎ²¨ºñ¼Ò¿ï¸µÄ¿_¿©","20","brown","48","8_vs_9","9"
"·¹ÀÎÀú_³²","10","red","37","8_vs_9","9"
"·¹ÀÎÀú_³²","11","orange","37","8_vs_9","9"
"·¹ÀÎÀú_³²","12","gold","37","8_vs_9","9"
"·¹ÀÎÀú_³²","13","green","37","8_vs_9","9"
"·¹ÀÎÀú_³²","14","teal","37","8_vs_9","9"
"·¹ÀÎÀú_³²","15","blue","37","8_vs_9","9"
"·¹ÀÎÀú_³²","16","purple","37","8_vs_9","9"
"·¹ÀÎÀú_³²","17","pink","37","8_vs_9","9"
"·¹ÀÎÀú_³²","18","dark","37","8_vs_9","9"
"·¹ÀÎÀú_³²","19","white","37","8_vs_9","9"
"·¹ÀÎÀú_³²","20","brown","37","8_vs_9","9"
"·¹ÀÎÀú_¿©","10","red","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","11","orange","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","12","gold","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","13","green","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","14","teal","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","15","blue","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","16","purple","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","17","pink","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","18","dark","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","19","white","48","8_vs_9","9"
"·¹ÀÎÀú_¿©","20","brown","48","8_vs_9","9"
"·é³ªÀÌÆ®_³²","10","red","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","11","orange","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","12","gold","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","13","green","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","14","teal","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","15","blue","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","16","purple","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","17","pink","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","18","dark","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","19","white","49","8_vs_9","9"
"·é³ªÀÌÆ®_³²","20","brown","49","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","10","red","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","11","orange","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","12","gold","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","13","green","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","14","teal","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","15","blue","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","16","purple","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","17","pink","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","18","dark","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","19","white","48","8_vs_9","9"
"·é³ªÀÌÆ®_¿©","20","brown","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","10","red","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","11","orange","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","12","gold","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","13","green","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","14","teal","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","15","blue","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","16","purple","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","17","pink","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","18","dark","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","19","white","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_³²","20","brown","49","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","10","red","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","11","orange","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","12","gold","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","13","green","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","14","teal","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","15","blue","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","16","purple","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","17","pink","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","18","dark","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","19","white","48","8_vs_9","9"
"·é³ªÀÌÆ®»Ú¶ì_¿©","20","brown","48","8_vs_9","9"
"·éµå·¡°ï_³²","10","red","102","8_vs_9","9"
"·éµå·¡°ï_³²","11","orange","102","8_vs_9","9"
"·éµå·¡°ï_³²","12","gold","102","8_vs_9","9"
"·éµå·¡°ï_³²","13","green","102","8_vs_9","9"
"·éµå·¡°ï_³²","14","teal","102","8_vs_9","9"
"·éµå·¡°ï_³²","15","blue","102","8_vs_9","9"
"·éµå·¡°ï_³²","16","purple","102","8_vs_9","9"
"·éµå·¡°ï_³²","17","pink","102","8_vs_9","9"
"·éµå·¡°ï_³²","18","dark","102","8_vs_9","9"
"·éµå·¡°ï_³²","19","white","102","8_vs_9","9"
"·éµå·¡°ï_³²","20","brown","102","8_vs_9","9"
"·éµå·¡°ï_¿©","10","red","101","8_vs_9","9"
"·éµå·¡°ï_¿©","11","orange","101","8_vs_9","9"
"·éµå·¡°ï_¿©","12","gold","101","8_vs_9","9"
"·éµå·¡°ï_¿©","13","green","101","8_vs_9","9"
"·éµå·¡°ï_¿©","14","teal","101","8_vs_9","9"
"·éµå·¡°ï_¿©","15","blue","101","8_vs_9","9"
"·éµå·¡°ï_¿©","16","purple","101","8_vs_9","9"
"·éµå·¡°ï_¿©","17","pink","101","8_vs_9","9"
"·éµå·¡°ï_¿©","18","dark","101","8_vs_9","9"
"·éµå·¡°ï_¿©","19","white","101","8_vs_9","9"
"·éµå·¡°ï_¿©","20","brown","101","8_vs_9","9"
"·Î±×_³²","10","red","62","8_vs_9","9"
"·Î±×_³²","11","orange","62","8_vs_9","9"
"·Î±×_³²","12","gold","62","8_vs_9","9"
"·Î±×_³²","13","green","62","8_vs_9","9"
"·Î±×_³²","14","teal","62","8_vs_9","9"
"·Î±×_³²","15","blue","62","8_vs_9","9"
"·Î±×_³²","16","purple","62","8_vs_9","9"
"·Î±×_³²","17","pink","62","8_vs_9","9"
"·Î±×_³²","18","dark","62","8_vs_9","9"
"·Î±×_³²","19","white","62","8_vs_9","9"
"·Î±×_³²","20","brown","62","8_vs_9","9"
"·Î±×_¿©","10","red","55","8_vs_9","9"
"·Î±×_¿©","11","orange","55","8_vs_9","9"
"·Î±×_¿©","12","gold","55","8_vs_9","9"
"·Î±×_¿©","13","green","55","8_vs_9","9"
"·Î±×_¿©","14","teal","55","8_vs_9","9"
"·Î±×_¿©","15","blue","55","8_vs_9","9"
"·Î±×_¿©","16","purple","55","8_vs_9","9"
"·Î±×_¿©","17","pink","55","8_vs_9","9"
"·Î±×_¿©","18","dark","55","8_vs_9","9"
"·Î±×_¿©","19","white","55","8_vs_9","9"
"·Î±×_¿©","20","brown","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","10","red","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","11","orange","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","12","gold","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","13","green","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","14","teal","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","15","blue","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","16","purple","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","17","pink","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","18","dark","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","19","white","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_³²","20","brown","55","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","10","red","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","11","orange","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","12","gold","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","13","green","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","14","teal","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","15","blue","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","16","purple","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","17","pink","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","18","dark","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","19","white","71","8_vs_9","9"
"·Îµå³ªÀÌÆ®_¿©","20","brown","71","8_vs_9","9"
"·Î¾â°¡µå_³²","10","red","55","8_vs_9","9"
"·Î¾â°¡µå_³²","11","orange","55","8_vs_9","9"
"·Î¾â°¡µå_³²","12","gold","55","8_vs_9","9"
"·Î¾â°¡µå_³²","13","green","55","8_vs_9","9"
"·Î¾â°¡µå_³²","14","teal","55","8_vs_9","9"
"·Î¾â°¡µå_³²","15","blue","55","8_vs_9","9"
"·Î¾â°¡µå_³²","16","purple","55","8_vs_9","9"
"·Î¾â°¡µå_³²","17","pink","55","8_vs_9","9"
"·Î¾â°¡µå_³²","18","dark","55","8_vs_9","9"
"·Î¾â°¡µå_³²","19","white","55","8_vs_9","9"
"·Î¾â°¡µå_³²","20","brown","55","8_vs_9","9"
"·Î¾â°¡µå_¿©","10","red","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","11","orange","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","12","gold","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","13","green","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","14","teal","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","15","blue","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","16","purple","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","17","pink","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","18","dark","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","19","white","59","8_vs_9","9"
"·Î¾â°¡µå_¿©","20","brown","59","8_vs_9","9"
"¸®º§¸®¿Â_³²","10","red","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","11","orange","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","12","gold","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","13","green","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","14","teal","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","15","blue","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","16","purple","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","17","pink","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","18","dark","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","19","white","48","8_vs_9","9"
"¸®º§¸®¿Â_³²","20","brown","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","10","red","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","11","orange","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","12","gold","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","13","green","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","14","teal","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","15","blue","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","16","purple","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","17","pink","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","18","dark","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","19","white","48","8_vs_9","9"
"¸®º§¸®¿Â_¿©","20","brown","48","8_vs_9","9"
"¸¶¹ý»ç_³²","10","red","30","8_vs_9","9"
"¸¶¹ý»ç_³²","11","orange","30","8_vs_9","9"
"¸¶¹ý»ç_³²","12","gold","30","8_vs_9","9"
"¸¶¹ý»ç_³²","13","green","30","8_vs_9","9"
"¸¶¹ý»ç_³²","14","teal","30","8_vs_9","9"
"¸¶¹ý»ç_³²","15","blue","30","8_vs_9","9"
"¸¶¹ý»ç_³²","16","purple","30","8_vs_9","9"
"¸¶¹ý»ç_³²","17","pink","30","8_vs_9","9"
"¸¶¹ý»ç_³²","18","dark","30","8_vs_9","9"
"¸¶¹ý»ç_³²","19","white","30","8_vs_9","9"
"¸¶¹ý»ç_³²","20","brown","30","8_vs_9","9"
"¸¶¹ý»ç_¿©","10","red","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","11","orange","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","12","gold","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","13","green","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","14","teal","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","15","blue","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","16","purple","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","17","pink","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","18","dark","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","19","white","31","8_vs_9","9"
"¸¶¹ý»ç_¿©","20","brown","31","8_vs_9","9"
"¸ùÅ©_³²","10","red","39","8_vs_9","9"
"¸ùÅ©_³²","11","orange","39","8_vs_9","9"
"¸ùÅ©_³²","12","gold","39","8_vs_9","9"
"¸ùÅ©_³²","13","green","39","8_vs_9","9"
"¸ùÅ©_³²","14","teal","39","8_vs_9","9"
"¸ùÅ©_³²","15","blue","39","8_vs_9","9"
"¸ùÅ©_³²","16","purple","39","8_vs_9","9"
"¸ùÅ©_³²","17","pink","39","8_vs_9","9"
"¸ùÅ©_³²","18","dark","39","8_vs_9","9"
"¸ùÅ©_³²","19","white","39","8_vs_9","9"
"¸ùÅ©_³²","20","brown","39","8_vs_9","9"
"¸ùÅ©_¿©","10","red","39","8_vs_9","9"
"¸ùÅ©_¿©","11","orange","39","8_vs_9","9"
"¸ùÅ©_¿©","12","gold","39","8_vs_9","9"
"¸ùÅ©_¿©","13","green","39","8_vs_9","9"
"¸ùÅ©_¿©","14","teal","39","8_vs_9","9"
"¸ùÅ©_¿©","15","blue","39","8_vs_9","9"
"¸ùÅ©_¿©","16","purple","39","8_vs_9","9"
"¸ùÅ©_¿©","17","pink","39","8_vs_9","9"
"¸ùÅ©_¿©","18","dark","39","8_vs_9","9"
"¸ùÅ©_¿©","19","white","39","8_vs_9","9"
"¸ùÅ©_¿©","20","brown","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","10","red","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","11","orange","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","12","gold","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","13","green","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","14","teal","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","15","blue","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","16","purple","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","17","pink","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","18","dark","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","19","white","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_³²","20","brown","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","10","red","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","11","orange","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","12","gold","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","13","green","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","14","teal","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","15","blue","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","16","purple","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","17","pink","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","18","dark","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","19","white","39","8_vs_9","9"
"¸ùÅ©¾ËÆÄÄ«_¿©","20","brown","39","8_vs_9","9"
"¹«Èñ_³²","10","red","47","8_vs_9","9"
"¹«Èñ_³²","11","orange","47","8_vs_9","9"
"¹«Èñ_³²","12","gold","47","8_vs_9","9"
"¹«Èñ_³²","13","green","47","8_vs_9","9"
"¹«Èñ_³²","14","teal","47","8_vs_9","9"
"¹«Èñ_³²","15","blue","47","8_vs_9","9"
"¹«Èñ_³²","16","purple","47","8_vs_9","9"
"¹«Èñ_³²","17","pink","47","8_vs_9","9"
"¹«Èñ_³²","18","dark","47","8_vs_9","9"
"¹«Èñ_³²","19","white","47","8_vs_9","9"
"¹«Èñ_³²","20","brown","47","8_vs_9","9"
"¹«Èñ_¿©","10","red","111","8_vs_9","9"
"¹«Èñ_¿©","11","orange","111","8_vs_9","9"
"¹«Èñ_¿©","12","gold","111","8_vs_9","9"
"¹«Èñ_¿©","13","green","111","8_vs_9","9"
"¹«Èñ_¿©","14","teal","111","8_vs_9","9"
"¹«Èñ_¿©","15","blue","111","8_vs_9","9"
"¹«Èñ_¿©","16","purple","111","8_vs_9","9"
"¹«Èñ_¿©","17","pink","111","8_vs_9","9"
"¹«Èñ_¿©","18","dark","111","8_vs_9","9"
"¹«Èñ_¿©","19","white","111","8_vs_9","9"
"¹«Èñ_¿©","20","brown","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","10","red","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","11","orange","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","12","gold","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","13","green","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","14","teal","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","15","blue","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","16","purple","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","17","pink","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","18","dark","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","19","white","111","8_vs_9","9"
"¹«Èñ¹ÙÁö_¿©","20","brown","111","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","10","red","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","11","orange","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","12","gold","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","13","green","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","14","teal","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","15","blue","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","16","purple","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","17","pink","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","18","dark","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","19","white","18","8_vs_9","9"
"¹ÌÄÉ´Ð_³²","20","brown","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","10","red","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","11","orange","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","12","gold","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","13","green","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","14","teal","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","15","blue","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","16","purple","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","17","pink","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","18","dark","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","19","white","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_³²","20","brown","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","10","red","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","11","orange","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","12","gold","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","13","green","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","14","teal","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","15","blue","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","16","purple","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","17","pink","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","18","dark","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","19","white","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ±â¾î_¿©","20","brown","47","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ¾Æ¸Ó_³²","10","red","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ¾Æ¸Ó_³²","11","orange","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ¾Æ¸Ó_³²","12","gold","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ¾Æ¸Ó_³²","13","green","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ¾Æ¸Ó_³²","14","teal","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ¾Æ¸Ó_³²","15","blue","18","8_vs_9","9"
"¹ÌÄÉ´Ð_¸¶µµ¾Æ¸Ó_³²","16","purple","18","8_vs_9","9"
